CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
183138	3009.99609	353464101962	0.00000	0.00000	3009.68384	0.23047	2594	0	0.42826	0.14976	0	0.41039	0.15182	0	0.41039	0.15182	0	0.22758	0.78924	7.42065	1.15890	0	0.22719	0.78918	7.35981	1.15890	0	-0.06110	-0.04426	0.80570	0.00266	1	0.00028	-0.04636	0.74025	0.00250	1	0.50208	0.85648	0	
183139	3010.01245	353464266659	0.00000	0.00000	3009.68384	0.23047	2594	0	0.42826	0.14976	0	0.41039	0.15182	0	0.41039	0.15182	0	0.22758	0.78924	7.42065	1.15890	0	0.22719	0.78918	7.35981	1.15890	0	-0.06110	-0.04426	0.80570	0.00266	1	0.00028	-0.04636	0.74025	0.00250	1	0.50208	0.85648	0	
183140	3010.02905	353464431393	0.00000	0.00000	3009.68384	0.23047	2594	0	0.42826	0.14976	0	0.41039	0.15182	0	0.41039	0.15182	0	0.22758	0.78924	7.42065	1.15890	0	0.22719	0.78918	7.35981	1.15890	0	-0.06110	-0.04426	0.80570	0.00266	1	0.00028	-0.04636	0.74025	0.00250	1	0.50208	0.85648	0	
183141	3010.04541	353464595506	0.00000	0.00000	3009.68384	0.23047	2594	0	0.42826	0.14976	0	0.41039	0.15182	0	0.41039	0.15182	0	0.22758	0.78924	7.42065	1.15890	0	0.22719	0.78918	7.35981	1.15890	0	-0.06110	-0.04426	0.80570	0.00266	1	0.00028	-0.04636	0.74025	0.00250	1	0.50208	0.85648	0	
183142	3010.06201	353464760163	0.00000	0.00000	3009.68384	0.23047	2594	0	0.42826	0.14976	0	0.41039	0.15182	0	0.41039	0.15182	0	0.22758	0.78924	7.42065	1.15890	0	0.22719	0.78918	7.35981	1.15890	0	-0.06110	-0.04426	0.80570	0.00266	1	0.00028	-0.04636	0.74025	0.00250	1	0.50208	0.85648	0	
183143	3010.07837	353464925240	0.00000	0.00000	3009.68384	0.23047	2594	0	0.42826	0.14976	0	0.41039	0.15182	0	0.41039	0.15182	0	0.22758	0.78924	7.42065	1.15890	0	0.22719	0.78918	7.35981	1.15890	0	-0.06110	-0.04426	0.80570	0.00266	1	0.00028	-0.04636	0.74025	0.00250	1	0.50208	0.85648	0	
183144	3010.09473	353465087686	0.00000	0.00000	3009.68384	0.23047	2594	0	0.42826	0.14976	0	0.41039	0.15182	0	0.41039	0.15182	0	0.22758	0.78924	7.42065	1.15890	0	0.22719	0.78918	7.35981	1.15890	0	-0.06110	-0.04426	0.80570	0.00266	1	0.00028	-0.04636	0.74025	0.00250	1	0.50208	0.85648	0	
183145	3010.11133	353465253785	0.00000	0.00000	3009.68384	0.23047	2594	0	0.42826	0.14976	0	0.41039	0.15182	0	0.41039	0.15182	0	0.22758	0.78924	7.42065	1.15890	0	0.22719	0.78918	7.35981	1.15890	0	-0.06110	-0.04426	0.80570	0.00266	1	0.00028	-0.04636	0.74025	0.00250	1	0.50208	0.85648	0	
183146	3010.12744	353465416339	0.00000	0.00000	3009.68384	0.23047	2594	0	0.42826	0.14976	0	0.41039	0.15182	0	0.41039	0.15182	0	0.22758	0.78924	7.42065	1.15890	0	0.22719	0.78918	7.35981	1.15890	0	-0.06110	-0.04426	0.80570	0.00266	1	0.00028	-0.04636	0.74025	0.00250	1	0.50208	0.85648	0	
183147	3010.14429	353465583258	0.00000	0.00000	3009.68384	0.23047	2594	0	0.42826	0.14976	0	0.41039	0.15182	0	0.41039	0.15182	0	0.22758	0.78924	7.42065	1.15890	0	0.22719	0.78918	7.35981	1.15890	0	-0.06110	-0.04426	0.80570	0.00266	1	0.00028	-0.04636	0.74025	0.00250	1	0.50208	0.85648	0	
183148	3010.16064	353465747725	0.00000	0.00000	3009.68384	0.23047	2594	0	0.42826	0.14976	0	0.41039	0.15182	0	0.41039	0.15182	0	0.22758	0.78924	7.42065	1.15890	0	0.22719	0.78918	7.35981	1.15890	0	-0.06110	-0.04426	0.80570	0.00266	1	0.00028	-0.04636	0.74025	0.00250	1	0.50208	0.85648	0	
183149	3010.17700	353465911950	0.00000	0.00000	3009.68384	0.23047	2594	0	0.42826	0.14976	0	0.41039	0.15182	0	0.41039	0.15182	0	0.22758	0.78924	7.42065	1.15890	0	0.22719	0.78918	7.35981	1.15890	0	-0.06110	-0.04426	0.80570	0.00266	1	0.00028	-0.04636	0.74025	0.00250	1	0.50208	0.85648	0	
183150	3010.19336	353466075583	0.00000	0.00000	3009.68384	0.23047	2594	0	0.42826	0.14976	0	0.41039	0.15182	0	0.41039	0.15182	0	0.22758	0.78924	7.42065	1.15890	0	0.22719	0.78918	7.35981	1.15890	0	-0.06110	-0.04426	0.80570	0.00266	1	0.00028	-0.04636	0.74025	0.00250	1	0.50208	0.85648	0	
183151	3010.20972	353466237707	0.00000	0.00000	3009.68384	0.23047	2594	0	0.42826	0.14976	0	0.41039	0.15182	0	0.41039	0.15182	0	0.22758	0.78924	7.42065	1.15890	0	0.22719	0.78918	7.35981	1.15890	0	-0.06110	-0.04426	0.80570	0.00266	1	0.00028	-0.04636	0.74025	0.00250	1	0.50208	0.85648	0	
